Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2020-08-24,1072.34423828125,370.70831298828125,849.7564086914062,960.6494140625,2028.5732421875
2020-08-25,1074.887939453125,376.55621337890625,841.414794921875,954.3925170898438,2023.655517578125
2020-08-26,1073.68798828125,379.48016357421875,852.8058471679688,979.695068359375,2033.445556640625
2020-08-27,1067.592041015625,382.2579345703125,849.4424438476562,967.4563598632812,2028.8433837890625
2020-08-28,1069.8961181640625,399.3143005371094,838.8585205078125,970.0003662109375,2019.9556884765625
2020-08-31,1071.192138671875,384.59710693359375,832.8939208984375,953.7507934570312,2036.8299560546875
2020-09-01,1082.18408203125,381.0395812988281,819.933349609375,956.753173828125,2026.9945068359375
2020-09-02,1088.7596435546875,382.4528503417969,828.7682495117188,975.5238037109375,2043.9581298828125
2020-09-03,1085.6397705078125,373.0474548339844,839.127685546875,968.1439208984375,2074.9541015625
2020-09-04,1074.504150390625,363.1059875488281,824.4179077148438,952.1693725585938,2065.29931640625
2020-09-07,1066.0562744140625,363.9344787597656,829.7097778320312,954.6445922851562,2099.814453125
2020-09-08,1067.9281005859375,366.1761779785156,842.4912109375,965.85205078125,2118.89794921875
2020-09-09,1052.6165771484375,358.281494140625,832.131591796875,990.7191162109375,2100.355224609375
2020-09-10,1046.9046630859375,361.30291748046875,843.1638793945312,1060.6907958984375,2103.51318359375
2020-09-11,1035.48095703125,361.1080322265625,848.2315673828125,1063.326416015625,2142.26904296875
2020-09-14,1015.6093139648438,354.4803771972656,877.561279296875,1055.4423828125,2248.11474609375
2020-09-15,1027.6571044921875,362.13134765625,881.1939697265625,1062.9140625,2248.11474609375
2020-09-16,1049.880615234375,365.2015686035156,898.5046997070312,1065.526611328125,2258.581787109375
2020-09-17,1040.232666015625,359.64599609375,906.801513671875,1053.7005615234375,2220.638671875
2020-09-18,1014.9853515625,360.1820373535156,898.8635864257812,1056.88623046875,2210.667236328125
